Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
250630105000027,111,62,35.83815028901734
250630105000028,266,93,25.90529247910863
250630105000029,233,88,27.41433021806853
250630105000030,294,122,29.326923076923077
250630105000031,125,111,47.03389830508475
250630105000032,217,71,24.65277777777778
250630105000033,154,62,28.703703703703702
250630105000034,103,78,43.0939226519337
250630105000035,180,136,43.037974683544306
250630105000036,151,77,33.771929824561404
250630105000037,175,76,30.278884462151396
250630105000038,173,51,22.767857142857142
250630105000039,113,75,39.8936170212766
250630105000040,151,85,36.016949152542374
250630105000041,28,7,20
250630105000042,59,41,41
250630105000043,37,11,22.916666666666664
250630105000044,97,35,26.515151515151516
250630105000045,132,36,21.428571428571427
250630105000046,31,23,42.592592592592595
250630105000047,135,73,35.09615384615385
250630105000048,68,18,20.930232558139537
250630105000049,100,44,30.555555555555557
250630105000050,110,65,37.142857142857146
250630105000051,203,123,37.73006134969325
250630105000052,98,52,34.66666666666667
250630105000053,123,71,36.597938144329895
250630105000054,134,76,36.19047619047619
250630105000055,158,65,29.14798206278027
250630105000056,130,144,52.55474452554745
250630105000057,105,72,40.67796610169492
250630105000058,111,57,33.92857142857143
250630105000059,153,66,30.136986301369863
250630105000060,97,40,29.1970802919708
250630105000061,288,85,22.78820375335121
250630105000062,174,66,27.500000000000004
250630105000063,137,86,38.56502242152467
250630105000064,113,82,42.05128205128205
250630105000065,93,69,42.592592592592595
250630105000066,128,72,36
250630105000067,153,108,41.37931034482759
250630105000068,95,65,40.625
250630110000001,132,127,49.034749034749034
250630110000002,75,21,21.875
250630110000003,84,31,26.956521739130434
250630110000004,24,9,27.27272727272727
250630110000005,45,20,30.76923076923077
250630110000006,34,116,77.33333333333333
250630110000007,56,23,29.11392405063291
250630110000008,73,23,23.958333333333336
250630110000009,54,24,30.76923076923077
250630110000010,57,25,30.48780487804878
250640005000001,155,123,44.24460431654676
250640005000002,158,106,40.15151515151515
250640005000003,130,91,41.17647058823529
250640005000004,111,56,33.532934131736525
250640005000005,268,139,34.15233415233415
250640005000006,157,50,24.154589371980677
250640005000007,159,28,14.973262032085561
250640005000008,182,63,25.71428571428571
250640005000009,120,36,23.076923076923077
250640005000010,107,55,33.95061728395062
250640005000011,112,29,20.56737588652482
250640005000012,168,37,18.048780487804876
250640005000013,51,29,36.25
250640005000014,86,40,31.746031746031743
250640005000015,277,147,34.66981132075472
250640005000016,56,29,34.11764705882353
250640005000017,127,49,27.84090909090909
250640005000018,95,56,37.086092715231786
250640005000019,0,0,NaN
250640005000020,53,14,20.8955223880597
250640005000021,0,0,NaN
250640005000022,85,28,24.778761061946902
250650905000001,222,127,36.38968481375358
250650905000002,139,165,54.276315789473685
250650905000003,51,109,68.125
250650905000004,94,35,27.131782945736433
250660805000001,152,78,33.91304347826087
250660805000002,164,141,46.22950819672131
250660805000003,184,102,35.66433566433567
250660805000004,74,184,71.31782945736434
250660805000005,154,19,10.982658959537572
250660805000006,43,44,50.57471264367817
250660805000007,57,42,42.42424242424242
250660805000008,34,27,44.26229508196721
250660805000009,60,52,46.42857142857143
250660810000001,24,43,64.17910447761194
250660810000002,49,35,41.66666666666667
250670705000001,196,224,53.333333333333336
250670705000002,102,184,64.33566433566433
250670705000003,322,118,26.81818181818182
250670705000004,102,36,26.08695652173913
250670705000005,123,62,33.513513513513516
250670705000006,120,32,21.052631578947366
250670705000007,29,66,69.47368421052632
250670705000008,53,31,36.904761904761905
250670705000009,21,21,50
250670705000010,77,29,27.358490566037734
250670705000011,14,48,77.41935483870968
250670705000012,39,50,56.17977528089888
250670715000001,142,122,46.21212121212121
250670715000002,48,6,11.11111111111111
250670715000003,102,27,20.930232558139537
250670715000004,73,21,22.340425531914892
250670715000005,140,15,9.67741935483871
250670715000006,37,19,33.92857142857143
250670715000007,39,16,29.09090909090909
250680605000001,172,133,43.606557377049185
250680605000002,157,120,43.32129963898917
250680605000003,105,53,33.54430379746836
250680605000004,71,295,80.60109289617486
250680605000005,170,109,39.06810035842294
250680605000006,210,100,32.25806451612903
250680605000007,141,138,49.46236559139785
250680605000008,151,114,43.0188679245283
250680605000009,193,132,40.61538461538461
250680605000010,139,269,65.93137254901961
250680605000011,134,39,22.54335260115607
250680605000012,107,21,16.40625
250680605000013,267,51,16.037735849056602
250680605000014,227,73,24.333333333333336
250680605000015,148,118,44.3609022556391
250680605000016,107,27,20.149253731343283
250680607000001,131,64,32.82051282051282
250680607000002,120,83,40.88669950738916
250680607000003,103,112,52.093023255813954
250680607000004,245,81,24.846625766871167
250690505000001,115,175,60.3448275862069
250690505000002,147,68,31.627906976744185
250690505000003,146,80,35.39823008849557
250690505000004,174,103,37.18411552346571
250690505000005,93,205,68.79194630872483
250690505000006,107,83,43.684210526315795
250690505000007,114,117,50.649350649350644
250690505000008,232,114,32.947976878612714
250690505000009,132,79,37.44075829383886
250690505000010,159,122,43.41637010676156
250690505000011,141,101,41.735537190082646
250690505000012,162,70,30.17241379310345
250690505000013,142,192,57.48502994011976
250690505000014,121,135,52.734375
250690505000015,115,129,52.86885245901639
250690505000016,105,90,46.15384615384615
250690505000017,180,134,42.675159235668794
250690505000018,145,129,47.08029197080292
250690505000019,126,94,42.72727272727273
250690505000020,173,91,34.46969696969697
250690505000021,217,161,42.592592592592595
250690505000022,192,60,23.809523809523807
250690505000023,132,96,42.10526315789473
250690505000024,52,51,49.51456310679612
250690505000025,167,71,29.831932773109244
250690505000026,137,65,32.17821782178218
250690510000001,121,186,60.586319218241044
250690510000002,57,21,26.923076923076923
250690510000003,49,27,35.526315789473685
250690510000004,39,13,25
250690515000001,52,31,37.34939759036144
250690515000002,161,39,19.5
250690515000003,78,50,39.0625
250700205000001,154,136,46.89655172413793
250700205000002,263,110,29.49061662198391
250700205000003,185,103,35.76388888888889
250700205000004,182,149,45.01510574018127
250700205000005,173,115,39.93055555555556
250700205000006,285,116,28.92768079800499
250700205000007,297,102,25.563909774436087
250700205000008,181,160,46.9208211143695
250700205000009,159,89,35.88709677419355
250700205000010,155,141,47.63513513513514
250700205000011,176,100,36.231884057971016
250700205000012,179,176,49.57746478873239
250700205000013,202,90,30.82191780821918
250700205000014,173,105,37.76978417266187
250700205000015,79,16,16.842105263157894
250700205000016,120,18,13.043478260869565
250700205000017,87,12,12.121212121212121
250700205000018,107,13,10.833333333333334
250700205000019,49,66,57.391304347826086
250700205000020,94,21,18.26086956521739
250700205000021,99,17,14.655172413793101
250700205000022,100,19,15.966386554621847
250700205000023,54,9,14.285714285714285
250700205000024,168,35,17.24137931034483
250700205000025,36,2,5.263157894736842
250700205000026,146,13,8.176100628930817
250700205000027,209,93,30.79470198675497
250700205000028,210,76,26.573426573426573
250710105000001,164,83,33.603238866396765
250710105000002,189,108,36.36363636363637
250710105000003,185,91,32.971014492753625
250710105000004,173,107,38.21428571428571
250710105000005,156,98,38.582677165354326
250710105000006,219,98,30.914826498422716
250710105000007,260,143,35.483870967741936
250710105000008,290,87,23.076923076923077
250710105000009,133,79,37.264150943396224
250710105000010,93,32,25.6
250710105000011,119,38,24.203821656050955
250710105000012,209,73,25.886524822695034
250710105000013,92,35,27.559055118110237
250710105000014,47,9,16.071428571428573
250710105000015,115,34,22.818791946308725
250710105000016,85,18,17.475728155339805
250710105000017,98,21,17.647058823529413
250710105000018,139,17,10.897435897435898
250710105000019,86,27,23.893805309734514
250710105000020,126,29,18.70967741935484
250710105000021,181,130,41.80064308681672
250710105000022,127,87,40.654205607476634
250710105000023,52,9,14.754098360655737
250720005000001,51,54,51.42857142857142
250720005000002,259,164,38.77068557919622
250720005000003,237,127,34.89010989010989
250720005000004,124,91,42.32558139534884
250720005000005,223,96,30.094043887147336
250720005000006,222,55,19.855595667870034
250720005000007,78,14,15.217391304347828
250720005000008,58,20,25.64102564102564
250720005000009,197,54,21.51394422310757
250720005000010,120,103,46.18834080717489
250720005000011,41,22,34.92063492063492
250720005000012,46,23,33.33333333333333
250720005000013,146,94,39.166666666666664
250720005000014,89,27,23.275862068965516
250730905000001,172,107,38.35125448028674
250730905000002,74,90,54.87804878048781
250730905000003,217,96,30.670926517571885
250730905000004,133,79,37.264150943396224
250730905000005,140,67,32.367149758454104
250730905000006,99,35,26.119402985074625
250730905000007,97,35,26.515151515151516
250730905000008,29,11,27.500000000000004
250730905000009,69,19,21.59090909090909
250730905000010,93,20,17.699115044247787
250730905000011,65,9,12.162162162162163
250730905000012,68,36,34.61538461538461
250730905000013,123,85,40.86538461538461
250730905000014,101,65,39.1566265060241
250730905000015,87,69,44.230769230769226
250730905000016,136,90,39.823008849557525
250730905000017,104,84,44.680851063829785
250730905000018,98,26,20.967741935483872
250730905000019,79,35,30.701754385964914
250730905000020,143,81,36.160714285714285
250730910000001,233,82,26.031746031746035
250730910000002,58,26,30.952380952380953
250730910000003,133,63,32.142857142857146
250730910000004,63,32,33.68421052631579
250730910000005,85,14,14.14141414141414
250740805000001,142,69,32.70142180094787
250740805000002,94,63,40.12738853503185
250740805000003,168,73,30.29045643153527
250740805000004,161,42,20.689655172413794
250740805000005,97,27,21.774193548387096
250740805000006,139,14,9.15032679738562
250740805000007,156,37,19.170984455958546
250740805000008,68,14,17.073170731707318
250740805000009,180,91,33.579335793357934
250740805000010,122,88,41.904761904761905
250740805000011,186,76,29.00763358778626
250750705000001,39,57,59.375
250750705000002,86,198,69.71830985915493
250750705000003,84,103,55.080213903743314
250750705000004,53,33,38.372093023255815
250750705000005,177,147,45.370370370370374
250750705000006,125,118,48.559670781893004
250750705000007,144,162,52.94117647058824
250750705000008,174,112,39.16083916083916
250750705000009,80,54,40.298507462686565
250750705000010,145,99,40.57377049180328
250750705000011,233,126,35.097493036211695
250750705000012,132,87,39.726027397260275
250750705000013,109,216,66.46153846153847
250750705000014,151,119,44.074074074074076
250750705000015,127,45,26.16279069767442
250750705000016,137,239,63.56382978723404
250750705000018,13,16,55.172413793103445
250750705000019,115,102,47.004608294930875
250750705000020,120,137,53.30739299610895
250750705000021,171,160,48.338368580060425
250750705000022,146,173,54.2319749216301
250750705000023,143,119,45.41984732824427
250750705000024,84,107,56.02094240837696
250750705000025,107,170,61.371841155234655
250750705000026,85,208,70.98976109215018
250750705000027,152,155,50.4885993485342
250750705000028,152,136,47.22222222222222
250750705000029,78,177,69.41176470588235
250750705000030,281,272,49.186256781193485
250750705000031,87,66,43.13725490196079
250750705000032,100,71,41.52046783625731
250750705000033,156,119,43.27272727272727
250750705000034,174,172,49.71098265895954
250750705000035,78,83,51.5527950310559
250750705000036,142,121,46.00760456273764
250750705000037,67,55,45.08196721311475
250750705000038,149,163,52.243589743589745
250750705000039,153,164,51.73501577287066
250750705000040,129,88,40.55299539170507
250750705000041,172,161,48.348348348348345
250750705000042,129,137,51.50375939849624
250750705000043,95,122,56.22119815668203
250750705000044,93,120,56.33802816901409
250750705000045,123,133,51.953125
250750705000046,103,96,48.24120603015075
250750705000047,138,167,54.75409836065573
250750705000048,153,107,41.15384615384615
250750705000049,124,63,33.68983957219251
250750705000050,28,54,65.85365853658537
250750705000051,207,194,48.37905236907731
250750705000052,151,115,43.233082706766915
250750705000053,171,111,39.361702127659576
250750705000054,86,103,54.4973544973545
250750705000055,134,127,48.65900383141762
250750705000056,119,97,44.907407407407405
250750705000057,129,173,57.284768211920536
250750705000058,104,78,42.857142857142854
250750705000059,127,118,48.16326530612245
250750705000060,183,150,45.04504504504504
250750705000061,170,146,46.20253164556962
250750705000062,197,112,36.24595469255664
250750705000063,229,121,34.57142857142857
250750705000064,125,65,34.21052631578947
250750705000065,154,100,39.37007874015748
250750705000066,172,97,36.059479553903344
